LAU1	NAME1	NAME2	POP
0049	Jõgeva	Jõgeva	5340
0059	Rakvere	Rakvere	15747
0039	Hiiu	Hiiu	4544
0070	Rapla	Rapla	9170
0057	Haapsalu	Haapsalu	10146
0037	Tallinn	Tallinn	423420
0044	Narva	Narva	58204
0067	Pärnu	Pärnu	39828
0065	Põlva	Põlva	9575
0074	Kuressaare	Kuressaare	13449
0084	Viljandi	Viljandi	17860
0078	Tartu	Tartu	93687
0086	Võru	Võru	12430
0051	Türi	Türi	9351
0082	Valga	Valga	12632
