LAU1	NAME1	NAME2	POP
1318	União das freguesias de Bougado (São Martinho e Santiago)	União das freguesias de Bougado (São Martinho e Santiago)	21585
1014	Peniche	Peniche	14749
1709	União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega	União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega	2785
1015	Pombal	Pombal	17225
1403	Almeirim	Almeirim	12812
1016	Porto de Mós - São João Baptista e São Pedro	Porto de Mós - São João Baptista e São Pedro	6023
1701	Alijó	Alijó	2635
1702	Boticas e Granja	Boticas e Granja	1510
1703	Santa Maria Maior	Santa Maria Maior	12019
1704	Mesão Frio (Santo André)	Mesão Frio (Santo André)	1927
1705	São Cristóvão de Mondim de Basto	São Cristóvão de Mondim de Basto	3273
1407	União das freguesias da Chamusca e Pinheiro Grande	União das freguesias da Chamusca e Pinheiro Grande	4299
1707	Murça	Murça	2136
1708	União das freguesias de Peso da Régua e Godim	União das freguesias de Peso da Régua e Godim	9959
1010	Marinha Grande	Marinha Grande	31434
1821	União das freguesias de Tondela e Nandufe	União das freguesias de Tondela e Nandufe	5130
1820	União das freguesias de Tarouca e Dálvares	União das freguesias de Tarouca e Dálvares	4245
1823	Viseu	Viseu	23430
1011	Nazaré	Nazaré	10309
0602	União das freguesias de Cantanhede e Pocariça	União das freguesias de Cantanhede e Pocariça	8839
0603	Santo António dos Olivais	Santo António dos Olivais	38936
0601	Arganil	Arganil	4002
0606	Góis	Góis	2171
0607	União das freguesias de Lousã e Vilarinho	União das freguesias de Lousã e Vilarinho	13056
0604	União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova	União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova	8608
0605	Buarcos e São Julião	Buarcos e São Julião	18454
1410	Nossa Senhora de Fátima	Nossa Senhora de Fátima	12630
1402	União das freguesias de Alcanena e Vila Moreira	União das freguesias de Alcanena e Vila Moreira	5105
0608	Mira	Mira	7367
0612	Pampilhosa da Serra	Pampilhosa da Serra	1389
1414	Rio Maior	Rio Maior	12005
1415	União das freguesias de Salvaterra de Magos e Foros de Salvaterra	União das freguesias de Salvaterra de Magos e Foros de Salvaterra	10446
1416	União das freguesias de Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)	União das freguesias de Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)	29929
1417	Sardoal	Sardoal	2404
0112	Murtosa	Murtosa	3699
0113	União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail	União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail	20760
0110	Ílhavo (São Salvador)	Ílhavo (São Salvador)	16470
0111	União das freguesias da Mealhada, Ventosa do Bairro e Antes	União das freguesias da Mealhada, Ventosa do Bairro e Antes	6457
0116	São João da Madeira	São João da Madeira	21713
0117	Sever do Vouga	Sever do Vouga	2777
0114	Oiã	Oiã	7722
0115	União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã	União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã	29765
0118	União das freguesias de Vagos e Santo António	União das freguesias de Vagos e Santo António	6359
0119	São Pedro de Castelões	São Pedro de Castelões	7181
1812	União das freguesias de Penedono e Granja	União das freguesias de Penedono e Granja	1155
4401	Santa Cruz da Graciosa	Santa Cruz da Graciosa	1776
1401	União das freguesias de Abrantes (São Vicente e São João) e Alferrarede	União das freguesias de Abrantes (São Vicente e São João) e Alferrarede	17205
4202	Nordeste	Nordeste	1341
4203	Ponta Delgada (São Pedro)	Ponta Delgada (São Pedro)	7742
1822	União das freguesias de Vila Nova de Paiva, Alhais e Fráguas	União das freguesias de Vila Nova de Paiva, Alhais e Fráguas	2028
1406	União das freguesias do Cartaxo e Vale da Pinta	União das freguesias do Cartaxo e Vale da Pinta	12665
1819	Tabuaço	Tabuaço	1782
4205	Rabo de Peixe	Rabo de Peixe	8866
1713	Vila Pouca de Aguiar	Vila Pouca de Aguiar	3303
1418	União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais	União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais	18209
1711	União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane	União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane	3010
1710	Sabrosa	Sabrosa	1202
1807	Moimenta da Beira	Moimenta da Beira	2888
1419	União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca	União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca	8674
0912	União das freguesias de Seia, São Romão e Lapa dos Dinheiros	União das freguesias de Seia, São Romão e Lapa dos Dinheiros	9379
0913	União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior	União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior	3420
0910	Pinhel	Pinhel	3518
0911	União das freguesias do Sabugal e Aldeia de Santo António	União das freguesias do Sabugal e Aldeia de Santo António	2741
0914	Vila Nova de Foz Côa	Vila Nova de Foz Côa	3437
0206	União das freguesias de Castro Verde e Casével	União das freguesias de Castro Verde e Casével	5346
0207	Cuba	Cuba	3306
0204	Barrancos	Barrancos	1834
0205	União das freguesias de Beja (Santiago Maior e São João Baptista)	União das freguesias de Beja (Santiago Maior e São João Baptista)	14015
0202	União das freguesias de Almodôvar e Graça dos Padrões	União das freguesias de Almodôvar e Graça dos Padrões	4168
0203	Alvito	Alvito	1259
0201	União das freguesias de Aljustrel e Rio de Moinhos	União das freguesias de Aljustrel e Rio de Moinhos	5878
0615	Soure	Soure	7917
0614	União das freguesias de São Miguel, Santa Eufémia e Rabaçal	União das freguesias de São Miguel, Santa Eufémia e Rabaçal	3651
0617	Poiares (Santo André)	Poiares (Santo André)	4306
0616	Tábua	Tábua	3542
0611	União das freguesias de Oliveira do Hospital e São Paio de Gramaços	União das freguesias de Oliveira do Hospital e São Paio de Gramaços	5708
0610	Arazede	Arazede	5508
0208	União das freguesias de Ferreira do Alentejo e Canhestros	União das freguesias de Ferreira do Alentejo e Canhestros	5140
0209	Mértola	Mértola	2824
1421	Fátima	Fátima	11596
3108	Caniço	Caniço	23368
0109	União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo	União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo	18194
0108	União das freguesias de Beduído e Veiros	União das freguesias de Beduído e Veiros	10047
1420	Vila Nova da Barquinha	Vila Nova da Barquinha	3680
0105	União das freguesias de Glória e Vera Cruz	União das freguesias de Glória e Vera Cruz	18756
0104	União das freguesias de Arouca e Burgo	União das freguesias de Arouca e Burgo	5178
0107	União das freguesias de Anta e Guetim	União das freguesias de Anta e Guetim	11766
0106	União das freguesias de Sobrado e Bairros	União das freguesias de Sobrado e Bairros	4831
0101	União das freguesias de Águeda e Borralha	União das freguesias de Águeda e Borralha	13576
0103	União das freguesias de Arcos e Mogofores	União das freguesias de Arcos e Mogofores	6331
0102	Albergaria-a-Velha e Valmaior	Albergaria-a-Velha e Valmaior	10568
0905	Fornos de Algodres	Fornos de Algodres	1627
0904	Figueira de Castelo Rodrigo	Figueira de Castelo Rodrigo	2211
0907	Guarda	Guarda	26565
0906	Gouveia	Gouveia	3472
0901	União das freguesias de Aguiar da Beira e Coruche	União das freguesias de Aguiar da Beira e Coruche	1631
0903	União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego	União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego	2385
0902	Vilar Formoso	Vilar Formoso	2219
3109	Santana	Santana	3275
0909	Mêda, Outeiro de Gatos e Fonte Longa	Mêda, Outeiro de Gatos e Fonte Longa	2464
0908	Manteigas (São Pedro)	Manteigas (São Pedro)	1446
0609	Miranda do Corvo	Miranda do Corvo	7614
4201	Lagoa (Nossa Senhora do Rosário)	Lagoa (Nossa Senhora do Rosário)	5396
1411	Ferreira do Zêzere	Ferreira do Zêzere	2353
1808	União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça	União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça	3992
0510	Vila de Rei	Vila de Rei	2610
0511	Vila Velha de Ródão	Vila Velha de Ródão	1766
0211	São Teotónio	São Teotónio	6439
0210	União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador	União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador	8831
0213	União das freguesias de Serpa (Salvador e Santa Maria)	União das freguesias de Serpa (Salvador e Santa Maria)	6233
0212	Ourique	Ourique	2874
0214	Vidigueira	Vidigueira	2959
1009	União das freguesias de Leiria, Pousos, Barreira e Cortes	União das freguesias de Leiria, Pousos, Barreira e Cortes	31775
1008	União das freguesias de Figueiró dos Vinhos e Bairradas	União das freguesias de Figueiró dos Vinhos e Bairradas	3915
1007	União das freguesias de Castanheira de Pêra e Coentral	União das freguesias de Castanheira de Pêra e Coentral	3191
1006	União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório	União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório	18417
1005	União das freguesias do Bombarral e Vale Covo	União das freguesias do Bombarral e Vale Covo	6821
1004	Batalha	Batalha	8548
1003	Ansião	Ansião	3643
1002	Alvaiázere	Alvaiázere	2049
1001	Benedita	Benedita	8635
4206	Ponta Garça	Ponta Garça	3547
4901	Corvo	Corvo	430
1412	Golegã	Golegã	3845
1813	Resende	Resende	3166
1405	Samora Correia	Samora Correia	17123
4101	Vila do Porto	Vila do Porto	3119
1824	União das freguesias de Vouzela e Paços de Vilharigues	União das freguesias de Vouzela e Paços de Vilharigues	1997
1706	União das freguesias de Meixedo e Padornelos	União das freguesias de Meixedo e Padornelos	1923
0509	Sertã	Sertã	6196
0508	União das freguesias de Proença-a-Nova e Peral	União das freguesias de Proença-a-Nova e Peral	4969
1413	União das freguesias de Mação, Penhascoso e Aboboreira	União das freguesias de Mação, Penhascoso e Aboboreira	3543
4801	Lajes das Flores	Lajes das Flores	627
0501	União das freguesias de Belmonte e Colmeal da Torre	União das freguesias de Belmonte e Colmeal da Torre	3912
0503	União das freguesias de Covilhã e Canhoso	União das freguesias de Covilhã e Canhoso	19022
0502	Castelo Branco	Castelo Branco	35242
0505	União das freguesias de Idanha-a-Nova e Alcafozes	União das freguesias de Idanha-a-Nova e Alcafozes	2554
0504	União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo	União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo	13434
0507	Penamacor	Penamacor	1577
0506	Oleiros-Amieira	Oleiros-Amieira	2422
1502	Alcochete	Alcochete	12239
1503	União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas	União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas	49661
1501	União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana	União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana	9033
1506	União das freguesias de Baixa da Banheira e Vale da Amoreira	União das freguesias de Baixa da Banheira e Vale da Amoreira	30949
1507	União das freguesias de Montijo e Afonsoeiro	União das freguesias de Montijo e Afonsoeiro	37111
1504	União das freguesias de Alto do Seixalinho, Santo André e Verderena	União das freguesias de Alto do Seixalinho, Santo André e Verderena	41760
1505	União das freguesias de Grândola e Santa Margarida da Serra	União das freguesias de Grândola e Santa Margarida da Serra	10834
1508	Pinhal Novo	Pinhal Novo	25000
1509	Santo André	Santo André	10647
3106	Porto Moniz	Porto Moniz	1668
4204	Povoação	Povoação	2161
1212	União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão	União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão	3569
1213	União das freguesias de Ponte de Sor, Tramaga e Vale de Açor	União das freguesias de Ponte de Sor, Tramaga e Vale de Açor	11198
1210	São Salvador da Aramenha	São Salvador da Aramenha	1426
1211	Monforte	Monforte	1384
1214	União das freguesias da Sé e São Lourenço	União das freguesias da Sé e São Lourenço	15642
1215	Sousel	Sousel	1932
1806	União das freguesias de Mangualde, Mesquitela e Cunha Alta	União das freguesias de Mangualde, Mesquitela e Cunha Alta	10407
1805	Lamego (Almacave e Sé)	Lamego (Almacave e Sé)	12214
0613	Lorvão	Lorvão	3898
3105	Ponta do Sol	Ponta do Sol	4577
1804	Cinfães	Cinfães	3395
1714	Vila Real	Vila Real	17588
1202	Assunção	Assunção	1970
4602	Madalena	Madalena	2581
4603	São Roque do Pico	São Roque do Pico	1316
4601	Lajes do Pico	Lajes do Pico	1802
0808	Quarteira	Quarteira	21798
0809	Monchique	Monchique	4817
3201	Porto Santo	Porto Santo	5483
0804	Castro Marim	Castro Marim	3267
0805	União das freguesias de Faro (Sé e São Pedro)	União das freguesias de Faro (Sé e São Pedro)	44578
0806	União das freguesias de Lagoa e Carvoeiro	União das freguesias de Lagoa e Carvoeiro	9987
0807	São Gonçalo de Lagos	São Gonçalo de Lagos	22095
0801	Albufeira e Olhos de Água	Albufeira e Olhos de Água	26742
0802	União das freguesias de Alcoutim e Pereiro	União das freguesias de Alcoutim e Pereiro	1134
0803	Aljezur	Aljezur	3365
1106	Lumiar	Lumiar	45605
1107	União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela	União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela	44331
1104	União das freguesias do Cadaval e Pêro Moniz	União das freguesias do Cadaval e Pêro Moniz	3752
1105	União das freguesias de Cascais e Estoril	União das freguesias de Cascais e Estoril	61808
1102	Arruda dos Vinhos	Arruda dos Vinhos	8656
1103	Azambuja	Azambuja	8190
1101	União das freguesias de Carregado e Cadafais	União das freguesias de Carregado e Cadafais	13441
1513	Sines	Sines	13200
1511	Quinta do Conde	Quinta do Conde	25606
1510	Amora	Amora	48629
1108	União das freguesias de Lourinhã e Atalaia	União das freguesias de Lourinhã e Atalaia	11755
1109	Mafra	Mafra	17986
1209	União das freguesias de Gavião e Atalaia	União das freguesias de Gavião e Atalaia	1747
1208	Fronteira	Fronteira	2069
1205	Santa Maria da Devesa	Santa Maria da Devesa	1578
1204	Nossa Senhora da Expectação	Nossa Senhora da Expectação	3974
1207	Assunção, Ajuda, Salvador e Santo Ildefonso	Assunção, Ajuda, Salvador e Santo Ildefonso	9688
1206	União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso	União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso	2198
1201	Alter do Chão	Alter do Chão	2373
3107	Ribeira Brava	Ribeira Brava	6588
1203	Avis	Avis	1840
1012	Santa Maria, São Pedro e Sobral da Lagoa	Santa Maria, São Pedro e Sobral da Lagoa	3779
1608	União das freguesias de Valença, Cristelo Covo e Arão	União das freguesias de Valença, Cristelo Covo e Arão	5153
1809	Nelas	Nelas	4702
3110	São Vicente	São Vicente	3139
1606	União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães	União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães	4372
1814	União das freguesias de Santa Comba Dão e Couto do Mosteiro	União das freguesias de Santa Comba Dão e Couto do Mosteiro	4572
0401	Alfândega da Fé	Alfândega da Fé	2055
0402	União das freguesias de Sé, Santa Maria e Meixedo	União das freguesias de Sé, Santa Maria e Meixedo	22016
0403	Carrazeda de Ansiães	Carrazeda de Ansiães	1701
0404	União das freguesias de Freixo de Espada à Cinta e Mazouco	União das freguesias de Freixo de Espada à Cinta e Mazouco	2355
0405	Macedo de Cavaleiros	Macedo de Cavaleiros	6257
0406	Miranda do Douro	Miranda do Douro	2254
0407	Mirandela	Mirandela	11852
0408	União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei	União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei	3887
0409	Torre de Moncorvo	Torre de Moncorvo	2891
0815	Sagres	Sagres	1909
0814	União das freguesias de Tavira (Santa Maria e Santiago)	União das freguesias de Tavira (Santa Maria e Santiago)	15133
0813	Silves	Silves	11014
0812	São Brás de Alportel	São Brás de Alportel	10662
0811	Portimão	Portimão	45431
0810	Quelfes	Quelfes	17246
1111	Algueirão-Mem Martins	Algueirão-Mem Martins	66250
1110	União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias	União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias	58149
1113	Santa Maria, São Pedro e Matacães	Santa Maria, São Pedro e Matacães	25717
1112	Santo Quintino	Santo Quintino	3706
1115	Mina de Água	Mina de Água	43927
1114	União das freguesias de Póvoa de Santa Iria e Forte da Casa	União das freguesias de Póvoa de Santa Iria e Forte da Casa	40404
1116	Odivelas	Odivelas	59546
0710	Redondo	Redondo	5733
0711	Reguengos de Monsaraz	Reguengos de Monsaraz	7261
0712	Vendas Novas	Vendas Novas	11123
0713	Viana do Alentejo	Viana do Alentejo	2742
0714	Nossa Senhora da Conceição e São Bartolomeu	Nossa Senhora da Conceição e São Bartolomeu	5023
4302	Praia da Vitória (Santa Cruz)	Praia da Vitória (Santa Cruz)	6690
1712	Valpaços e Sanfins	Valpaços e Sanfins	4752
4802	Santa Cruz das Flores	Santa Cruz das Flores	1725
3101	Arco da Calheta	Arco da Calheta	3168
1816	União das freguesias de São Pedro do Sul, Várzea e Baiões	União das freguesias de São Pedro do Sul, Várzea e Baiões	5728
0703	Borba (Matriz)	Borba (Matriz)	3779
1817	Sátão	Sátão	4007
4501	Calheta	Calheta	1275
4502	Velas (São Jorge)	Velas (São Jorge)	1985
1810	União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães	União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães	3923
1811	Ínsua	Ínsua	2045
1609	União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela	União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela	25375
0412	Vinhais	Vinhais	2245
0411	Vimioso	Vimioso	1285
0410	União das freguesias de Vila Flor e Nabo	União das freguesias de Vila Flor e Nabo	2413
1803	Castro Daire	Castro Daire	4674
1802	Carregal do Sal	Carregal do Sal	3399
1801	Armamar	Armamar	1464
3102	Câmara de Lobos	Câmara de Lobos	17986
1601	União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada	União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada	2580
0707	Mora	Mora	2522
1603	União das freguesias de Vila e Roussas	União das freguesias de Vila e Roussas	2667
1602	Vila Praia de Âncora	Vila Praia de Âncora	4820
1605	União das freguesias de Paredes de Coura e Resende	União das freguesias de Paredes de Coura e Resende	2099
1604	União das freguesias de Monção e Troviscoso	União das freguesias de Monção e Troviscoso	3535
1607	Arca e Ponte de Lima	Arca e Ponte de Lima	3756
0706	União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras	União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras	11568
3104	Machico	Machico	11256
0709	Portel	Portel	2661
0708	Mourão	Mourão	1768
0705	União das freguesias de Malagueira e Horta das Figueiras	União das freguesias de Malagueira e Horta das Figueiras	22379
0816	Vila Real de Santo António	Vila Real de Santo António	11946
0314	União das freguesias de Caldas de Vizela (São Miguel e São João)	União das freguesias de Caldas de Vizela (São Miguel e São João)	10633
0702	Arraiolos	Arraiolos	3386
0701	União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto)	União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto)	2344
0704	União das freguesias de Estremoz (Santa Maria e Santo André)	União das freguesias de Estremoz (Santa Maria e Santo André)	8662
0310	Vilar da Veiga	Vilar da Veiga	1286
0311	Vieira do Minho	Vieira do Minho	2239
0312	União das freguesias de Vila Nova de Famalicão e Calendário	União das freguesias de Vila Nova de Famalicão e Calendário	20145
0313	Vila Verde e Barbudo	Vila Verde e Barbudo	7047
