LAU1	NAME1	NAME2	POP
MT013	Birżebbuġa	Birżebbuġa	12104
MT012	Birkirkara	Birkirkara	22306
MT011	Ħaż-Żabbar	Citta' Hompesch	14995
MT015	Il-Mosta	Mosta	20038
MT014	Ħaż-Żebbuġ	Citta' Rohan	11755
MT026	Ir-Rabat, Għawdex	Citta' Victoria	6298
